FILE_TYPE_ID	FILE_DESC	FILE_MIME	FILE_EXTENSION	UPDATED_ON	UPDATED_BY
305	Material Exchange Format	application/mxf	.mxf	2015/10/09 10:09:51.000000000	F_EMMPER
306	Mathematica Notebook Player	application/vnd.wolfram.player	.nbp	2015/10/09 10:09:51.000000000	F_EMMPER
307	Mathematica Notebooks	application/mathematica	.ma	2015/10/09 10:09:51.000000000	F_EMMPER
308	Mathematical Markup Language	application/mathml+xml	.mathml	2015/10/09 10:09:51.000000000	F_EMMPER
309	Mbox database files	application/mbox	.mbox	2015/10/09 10:09:51.000000000	F_EMMPER
310	MedCalc	application/vnd.medcalcdata	.mc1	2015/10/09 10:09:51.000000000	F_EMMPER
311	Media Server Control Markup Language	application/mediaservercontrol+xml	.mscml	2015/10/09 10:09:51.000000000	F_EMMPER
312	MediaRemote	application/vnd.mediastation.cdkey	.cdkey	2015/10/09 10:09:51.000000000	F_EMMPER
313	Medical Waveform Encoding Format	application/vnd.mfer	.mwf	2015/10/09 10:09:51.000000000	F_EMMPER
314	Melody Format for Mobile Platform	application/vnd.mfmp	.mfm	2015/10/09 10:09:51.000000000	F_EMMPER
315	Mesh Data Type	model/mesh	.msh	2015/10/09 10:09:51.000000000	F_EMMPER
316	Metadata Authority Description Schema	application/mads+xml	.mads	2015/10/09 10:09:51.000000000	F_EMMPER
317	Metadata Encoding and Transmission Standard	application/mets+xml	.mets	2015/10/09 10:09:51.000000000	F_EMMPER
318	Metadata Object Description Schema	application/mods+xml	.mods	2015/10/09 10:09:52.000000000	F_EMMPER
319	Metalink	application/metalink4+xml	.meta4	2015/10/09 10:09:52.000000000	F_EMMPER
320	Micosoft PowerPoint - Macro-Enabled Template File	application/vnd.ms-powerpoint.template.macroenabled.12	.potm	2015/10/09 10:09:52.000000000	F_EMMPER
321	Micosoft Word - Macro-Enabled Document	application/vnd.ms-word.document.macroenabled.12	.docm	2015/10/09 10:09:52.000000000	F_EMMPER
322	Micosoft Word - Macro-Enabled Template	application/vnd.ms-word.template.macroenabled.12	.dotm	2015/10/09 10:09:52.000000000	F_EMMPER
323	Micro CADAM Helix D&D	application/vnd.mcd	.mcd	2015/10/09 10:09:52.000000000	F_EMMPER
324	Micrografx	application/vnd.micrografx.flo	.flo	2015/10/09 10:09:52.000000000	F_EMMPER
325	Micrografx iGrafx Professional	application/vnd.micrografx.igx	.igx	2015/10/09 10:09:52.000000000	F_EMMPER
326	MICROSEC e-Szign¢	application/vnd.eszigno3+xml	.es3	2015/10/09 10:09:52.000000000	F_EMMPER
327	Microsoft Access	application/x-msaccess	.mdb	2015/10/09 10:09:52.000000000	F_EMMPER
328	Microsoft Advanced Systems Format (ASF)	video/x-ms-asf	.asf	2015/10/09 10:09:52.000000000	F_EMMPER
329	Microsoft Application	application/x-msdownload	.exe	2015/10/09 10:09:52.000000000	F_EMMPER
330	Microsoft Artgalry	application/vnd.ms-artgalry	.cil	2015/10/09 10:09:52.000000000	F_EMMPER
331	Microsoft Cabinet File	application/vnd.ms-cab-compressed	.cab	2015/10/09 10:09:52.000000000	F_EMMPER
